"151063","Joe Keery","3","3","205","184","6.3","7, 6, 6","Death To 2020, Free Guy, Death To 2021"
"151064","Rami Malek","3","3","206","185","6.3","6, 6, 7","The Little Things, Oldboy (Us), No Time To Die"
"151065","Nicolas Cage","3","2","207","489","6.3","5, 8, 6","The Frozen Ground, Pig, The Unbearable Weight Of Massive Talent"
"151066","James Ransone","3","3","208","187","6.0","7, 6, 5","Inside Man, Oldboy (Us), It Chapter 2"
"151067","Nicholas Hamilton","3","3","209","188","6.0","6, 7, 5","The Dark Tower, It, It Chapter 2"
"151068","Je-mun Yun","3","3","210","189","6.0","6, 5, 7","Okja, The Host, Mother"
"151069","Bill Skarsgård","3","3","211","190","6.0","6, 7, 5","The Devil All The Time, It, It Chapter 2"
"151070","Riley Keough","3","3","212","191","6.0","6, 6, 6","The Devil All The Time, The Lodge, The Guilty"
"151071","Gal Gadot","3","3","213","192","6.0","6, 5, 7","Wonder Woman 1984, Red Notice, Death On The Nile"
"151072","Josh Hutcherson","3","3","214","193","5.7","7, 5, 5","The Hunger Games: Catching Fire, The Hunger Games: Mockingjay Part I, The Hunger Games: Mockingjay Part Ii"
"151073","Paula Malcomson","3","3","215","194","5.7","7, 5, 5","The Hunger Games: Catching Fire, The Hunger Games: Mockingjay Part I, The Hunger Games: Mockingjay Part Ii"
"151074","Willow Shields","3","3","216","195","5.7","7, 5, 5","The Hunger Games: Catching Fire, The Hunger Games: Mockingjay Part I, The Hunger Games: Mockingjay Part Ii"
"151075","Elizabeth Banks","3","3","217","196","5.7","7, 5, 5","The Hunger Games: Catching Fire, The Hunger Games: Mockingjay Part I, The Hunger Games: Mockingjay Part Ii"
"151076","John David Washington","3","3","218","197","5.7","6, 6, 5","Blackkklansman, The Old Man & The Gun, Tenet"
"151077","Giancarlo Esposito","3","3","219","198","5.7","6, 6, 5","Okja, Maze Runner: The Scorch Trials, Maze Runner: The Death Cure"
"151078","Pierce Brosnan","3","3","220","199","5.7","7, 5, 5","The Foreigner, The World’S End, The Misfits"
"151079","Vanessa Hudgens","3","3","221","200","5.7","5, 5, 7","The Frozen Ground, Polar, Tick Tick… Boom!"
"151080","Sam Claflin","3","3","222","201","5.3","5, 5, 6","The Hunger Games: Mockingjay Part I, The Hunger Games: Mockingjay Part Ii, Enola Holmes"
"151081","Michael Kenneth Williams","3","3","223","202","5.3","5, 6, 5","Motherless Brooklyn, The Red Sea Diving Resort, The Purge: Anarchy"
"151082","Ryan Reynolds","3","3","224","203","5.3","5, 6, 5","6 Underground, Free Guy, Red Notice"
"151083","Bruno Kirby","2","2","225","204","9.0","9, 9","Sleepers, The Godfather Part 2"
"151084","John Cazale","2","2","226","205","9.0","9, 9","The Godfather, The Godfather Part 2"
"151085","Morgana King","2","2","227","206","9.0","9, 9","The Godfather, The Godfather Part 2"
"151086","Mark Rolston","2","2","228","208","8.5","8, 9","Shawshank Redemption, The Departed"
"151087","Tom Wu","2","2","229","209","8.5","8, 9","The Gentlemen, King Arthur: Legend Of The Sword"
"151088","Alison Pill","2","2","230","210","8.5","9, 8","Snowpiercer, Scott Pilgrim Vs The World"
"151089","Bill Camp","2","2","231","211","8.5","8, 9","Dark Waters, Molly’S Game"
"151090","Sonoya Mizuno","2","2","232","212","8.5","9, 8","La La Land, Ex Machina"
"151091","Geoff Bell","2","2","233","213","8.5","8, 9","Rocknrolla, King Arthur: Legend Of The Sword"
"151092","Michael Cera","2","2","234","214","8.5","9, 8","Molly’S Game, Scott Pilgrim Vs The World"
"151093","Graham Greene","2","2","235","215","8.5","9, 8","Molly’S Game, The Green Mile"
"151094","Dianne Wiest","2","2","236","216","8.5","9, 8","The Mule, I Care A Lot"
"151095","Rebecca Ferguson","2","2","237","217","8.5","8, 9","Doctor Sleep, Dune"
"151096","Tommy Caldwell","2","2","238","218","8.5","9, 8","The Dawn Wall, Free Solo"
"151097","Zeljko Ivanek","2","2","239","219","8.5","8, 9","Argo, Three Billboards Outside Ebbing Missouri"
"151098","Johnny Simmons","2","2","240","220","8.5","8, 9","Scott Pilgrim Vs The World, The Perks Of Being A Wallflower"
"151099","Mae Whitman","2","2","241","221","8.5","8, 9","Scott Pilgrim Vs The World, The Perks Of Being A Wallflower"
"151100","Kate Walsh","2","2","242","222","8.5","8, 9","Scary Movie, The Perks Of Being A Wallflower"
"151101","Dylan McDermott","2","1","243","748","8.5","9, 8","The Perks Of Being A Wallflower, King Richard"
"151102","Michelle Yeoh","2","1","244","749","8.5","9, 8","Sunshine, Everything Everywhere All At Once"
"151103","Bob Gunton","2","2","245","223","8.0","8, 8","Shawshank Redemption, Fracture"
"151104","Jamie Lee Curtis","2","1","246","774","8.0","8, 8","Knives Out, Everything Everywhere All At Once"
"151105","Rosamund Pike","2","2","247","224","8.0","8, 8","Fracture, I Care A Lot"
"151106","Colin Farrell","2","1","248","793","8.0","8, 8","The Gentlemen, The Batman"
"151107","Jamie Bell","2","2","249","225","8.0","9, 7","Snowpiercer, Rocketman"
"151108","Brian dArcy James","2","2","250","226","8.0","7, 9","Spotlight, Molly’S Game"
"151109","Elisabeth Moss","2","2","251","227","8.0","7, 9","The Invisible Man, Us"
"151110","Jennifer Ehle","2","2","252","228","8.0","8, 8","KingS Speech, The Ides Of March"
"151111","Danny Huston","2","1","253","880","8.0","7, 9","Big Eyes, Children Of Men"
"151112","Jimi Mistry","2","2","254","229","8.0","8, 8","Rocknrolla, Blood Diamond"
"151113","Lisandro Fiks","2","2","255","230","8.0","8, 8","The Two Popes, A Twelve Year Night"
"151114","Alfre Woodard","2","1","256","950","8.0","8, 8","Primal Fear, The Gray Man"
"151115","Maura Tierney","2","2","257","231","8.0","8, 8","Primal Fear, The Report"
"151116","Chino Darín","2","2","258","232","8.0","8, 8","Mirage, A Twelve Year Night"
"151117","David Dastmalchian","2","2","259","233","8.0","7, 9","Prisoners, Dune"
"151118","Bruce Greenwood","2","2","260","234","8.0","8, 8","Double Jeopardy, Kingsman: The Golden Circle"
"151119","Jason Flemyng","2","2","261","235","8.0","8, 8","Lock Stock And Two Smoking Barrels, The Curious Case Of Benjamin Button"
"151120","Tzi Ma","2","2","262","236","8.0","7, 9","The Farewell, Arrival"
"151121","Garret Dillahunt","2","2","263","237","8.0","8, 8","No Country For Old Men, The Assassination Of Jesse James By The Coward Robert Ford"
"151122","Stephen Root","2","2","264","238","8.0","8, 8","No Country For Old Men, Uncle Frank"
"151123","John Turturro","2","1","265","1063","8.0","8, 8","The Big Lebowski, The Batman"
"151124","Will Smith","2","1","266","1064","8.0","8, 8","Seven Pounds, King Richard"
"151125","Marion Cotillard","2","2","267","239","8.0","9, 7","Big Fish, Little White Lies"
"151126","James Cromwell","2","2","268","241","8.0","8, 8","L.A. Confidential, The Green Mile"
"151127","Jim Broadbent","2","1","269","1201","8.0","9, 7","Moulin Rouge, The Duke"
"151128","Lupita Nyongo","2","2","270","242","8.0","9, 7","Us, Non-Stop"
"151129","Christian Bale","2","2","271","243","8.0","9, 7","Ford V Ferrari, American Hustle"
"151130","Rose Byrne","2","2","272","244","8.0","7, 9","Two Hands, Sunshine"
"151131","Olivia Colman","2","2","273","245","8.0","8, 8","The Father, The Lost Daughter"
"151132","Lucas Hedges","2","2","274","246","8.0","9, 7","Three Billboards Outside Ebbing Missouri, Manchester By The Sea"
"151133","James Remar","2","2","275","247","8.0","7, 9","Ratatouille, Django Unchained"
"151134","Philip Baker Hall","2","1","276","1397","8.0","8, 8","Magnolia, The Talented Mr. Ripley"
"151135","Clancy Brown","2","2","277","250","7.5","8, 7","Shawshank Redemption, Promising Young Woman"
"151136","Eddie Jemison","2","2","278","251","7.5","7, 8","The Informant!, War Dogs"
"151137","Woo-sik Choi","2","2","279","252","7.5","7, 8","Train To Busan, Parasite"
"151138","Ray Romano","2","2","280","253","7.5","8, 7","The Irishman, The Big Sick"
"151139","Anna Paquin","2","2","281","254","7.5","8, 7","The Irishman, 25Th Hour"
"151140","Jack Huston","2","2","282","255","7.5","8, 7","The Irishman, American Hustle"
"151141","Paul Herman","2","2","283","256","7.5","8, 7","The Irishman, American Hustle"
"151142","Zoe Kazan","2","2","284","257","7.5","8, 7","Fracture, The Big Sick"
"151143","Michelle Dockery","2","2","285","258","7.5","8, 7","The Gentlemen, Non-Stop"
"151144","Vincent Franklin","2","2","286","259","7.5","8, 7","Yesterday, The Illusionist"
"151145","Reese Witherspoon","2","2","287","260","7.5","7, 8","Walk The Line, Water For Elephants"
"151146","Geraldine James","2","2","288","261","7.5","8, 7","Sherlock Holmes, Sherlock Holmes: A Game Of Shadows"
"151147","Kelly Reilly","2","2","289","262","7.5","8, 7","Sherlock Holmes, Sherlock Holmes: A Game Of Shadows"
"151148","William Houston","2","2","290","263","7.5","8, 7","Sherlock Holmes, Sherlock Holmes: A Game Of Shadows"
"151149","Domhnall Gleeson","2","2","291","264","7.5","7, 8","True Grit, Ex Machina"
"151150","Anne Hathaway","2","2","292","265","7.5","8, 7","Dark Waters, Ocean’S 8"
"151151","Jackie Earle Haley","2","2","293","266","7.5","6, 9","The Dark Tower, Alita: Battle Angel"
"151152","Oliver Jackson-Cohen","2","2","294","267","7.5","7, 8","The Invisible Man, The Lost Daughter"
"151153","Terence Stamp","2","2","295","268","7.5","7, 8","Big Eyes, Last Night In Soho"
"151154","Clara Segura","2","2","296","269","7.5","7, 8","Sea Inside, Mirage"
"151155","Danny DeVito","2","2","297","270","7.5","7, 8","The Rainmaker, L.A. Confidential"
"151156","Jon Voight","2","2","298","271","7.5","7, 8","The Rainmaker, Heat"
"151157","Mickey Rourke","2","2","299","272","7.5","7, 8","The Rainmaker, Man On Fire"
"151158","Scarlett Johansson","2","2","300","273","7.5","8, 7","Marriage Story, Jojo Rabbit"
"151159","Wallace Shawn","2","2","301","274","7.5","8, 7","Marriage Story, Book Club"
"151160","Tom Wilkinson","2","2","302","275","7.5","7, 8","Eternal Sunshine Of The Spotless Mind, Rocknrolla"
"151161","Keith David","2","2","303","276","7.5","7, 8","Nice Guys, 21 Bridges"
"151162","Alfred Molina","2","2","304","277","7.5","7, 8","Secret In Their Eyes, Magnolia"
"151163","Tom Hardy","2","2","305","278","7.5","8, 7","Rocknrolla, Dunkirk"
"151164","Richard Gere","2","2","306","279","7.5","8, 7","Primal Fear, Hachi: A Dog’S Tale"
"151165","Julian Dennison","2","2","307","280","7.5","8, 7","Hunt For The Wilderpeople, Godzilla Vs Kong"
"151166","Nora Navas","2","2","308","281","7.5","8, 7","Mirage, Pain And Glory"
"151167","Titus Welliver","2","2","309","282","7.5","7, 8","The Town, Argo"
"151168","Brad James","2","2","310","283","7.5","7, 8","Prisoners, Zodiac"
"151169","Taron Egerton","2","2","311","284","7.5","7, 8","Rocketman, Kingsman: The Golden Circle"
"151170","Michael Gaston","2","1","312","1509","7.5","8, 7","Double Jeopardy, Body Of Lies"
"151171","Alicia Vikander","2","2","313","285","7.5","7, 8","The Man From U.N.C.L.E., Ex Machina"
"151172","Tye Sheridan","2","2","314","286","7.5","7, 8","Ready Player One, The Card Counter"
"151173","John Aylward","2","2","315","287","7.5","7, 8","The Way Back, Water For Elephants"
"151174","George Clooney","2","2","316","288","7.5","8, 7","The Ides Of March, Burn After Reading"
"151175","Paul Giamatti","2","2","317","289","7.5","8, 7","The Ides Of March, The Illusionist"
"151176","Vera Farmiga","2","2","318","290","7.5","6, 9","15 Minutes, The Departed"
"151177","Flea","2","2","319","291","7.5","8, 7","The Big Lebowski, Baby Driver"
"151178","Rosario Dawson","2","2","320","292","7.5","8, 7","Seven Pounds, 25Th Hour"
"151179","Brad Renfro","2","2","321","293","7.5","6, 9","The Jacket, Sleepers"
"151180","Eddie Redmayne","2","2","322","294","7.5","8, 7","The Aeronauts, The Trial Of Chicago 7"
"151181","Ron Rifkin","2","2","323","295","7.5","7, 8","A Star Is Born, L.A. Confidential"
"151182","Corey Stoll","2","2","324","296","7.5","8, 7","The Report, Non-Stop"
"151183","Annette Bening","2","2","325","297","7.5","8, 7","The Report, Death On The Nile"
"151184","June Squibb","2","2","326","298","7.5","8, 7","Palm Springs, Palmer"
"151185","Donnie Yen","2","2","327","299","7.5","8, 7","Ip Man, Ip Man 2"
"151186","Simon Yam","2","2","328","300","7.5","8, 7","Ip Man, Ip Man 2"
"151187","Lynn Xiong","2","2","329","301","7.5","8, 7","Ip Man, Ip Man 2"
"151188","Siu-Wong Fan","2","2","330","302","7.5","8, 7","Ip Man, Ip Man 2"
"151189","Yu-Hang To","2","2","331","303","7.5","8, 7","Ip Man, Ip Man 2"
"151190","Calvin Ka-Sing Cheng","2","2","332","304","7.5","8, 7","Ip Man, Ip Man 2"
"151191","Li Chak","2","2","333","305","7.5","8, 7","Ip Man, Ip Man 2"
"151192","Frank Schorpion","2","2","334","306","7.5","6, 9","Pieces Of A Woman, Arrival"
"151193","Martin Sheen","2","2","335","307","7.5","9, 6","The Departed, Apocalypse Now"
"151194","Ruben Santiago-Hudson","2","2","336","308","7.5","7, 8","Mr. Brooks, Devil’S Advocate"
"151195","Rufus Sewell","2","2","337","309","7.5","7, 8","The Illusionist, The Father"
"151196","Reed Diamond","2","2","338","310","7.5","7, 8","Moneyball, Our Friend"
"151197","Vyto Ruginis","2","2","339","311","7.5","7, 8","Moneyball, Devil’S Advocate"
"151198","Caitriona Balfe","2","1","340","1510","7.5","9, 6","Ford V Ferrari, Belfast"
"151199","Mi-seon Jeon","2","2","341","312","7.5","8, 7","Memories Of Murder, Mother"
"151200","Christopher Lloyd","2","2","342","313","7.5","7, 8","Nobody, Back To The Future"
"151201","J.P. Manoux","2","2","343","314","7.5","7, 8","Nobody, Scary Movie"
"151202","Doug Hutchison","2","2","344","315","7.5","8, 7","The Green Mile, A Time To Kill"
"151203","Annabelle Wallis","2","1","345","1511","7.5","9, 6","King Arthur: Legend Of The Sword, Silent Night"
"151204","David Field","2","1","346","1512","7.5","7, 8","Two Hands, Chopper"
"151205","Terry Kinney","2","2","347","316","7.5","9, 6","Sleepers, The Little Things"
"151206","Thomas Bo Larsen","2","2","348","317","7.5","8, 7","Another Round, The Hunt"
"151207","Lars Ranthe","2","2","349","318","7.5","8, 7","Another Round, The Hunt"
"151208","Susse Wold","2","2","350","319","7.5","8, 7","Another Round, The Hunt"
"151209","Dakota Fanning","2","2","351","320","7.5","8, 7","Man On Fire, Ocean’S 8"
"151210","Craig T. Nelson","2","2","352","321","7.5","7, 8","Book Club, Devil’S Advocate"
"151211","Jessie Buckley","2","2","353","322","7.5","7, 8","The Courier, The Lost Daughter"
"151212","Marlon Brando","2","2","354","323","7.5","9, 6","The Godfather, Apocalypse Now"
"151213","G.D. Spradlin","2","2","355","324","7.5","6, 9","Apocalypse Now, The Godfather Part 2"
"151214","Kim Byeong-ok","2","2","356","325","7.5","8, 7","Oldboy, Lady Vengeance"
"151215","Simon Rex","2","2","357","326","7.5","8, 7","Scary Movie, Red Rocket"
"151216","Jerry OConnell","2","2","358","327","7.5","8, 7","Scary Movie, Scream 2"
"151217","Meryl Streep","2","2","359","328","7.5","7, 8","The Laundromat , Don’T Look Up"
"151218","Donna DuPlantier","2","2","360","329","7.5","8, 7","The Curious Case Of Benjamin Button, Happy Death Day"
"151219","Barry Keoghan","2","1","361","1513","7.5","7, 8","Dunkirk, The Batman"
"151220","Jason Segel","2","2","362","330","7.5","8, 7","Our Friend, Windfall"
"151221","Lee Byung-hun","2","1","363","1514","7.5","8, 7","I Saw The Devil, Joint Security Area"
"151222","Jamie Kennedy","2","2","364","331","7.5","8, 7","Scream (1996), Scream 2"
"151223","Jack Farthing","2","1","365","1515","7.5","8, 7","The Lost Daughter, Spencer"
"151224","Vince Colosimo","2","0","366","0","7.5","8, 7","Chopper, Body Of Lies"
"151225","William Sadler","2","2","367","336","7.0","8, 6","Shawshank Redemption, Die Hard 2"
"151226","Gary Oldman","2","2","368","337","7.0","7, 7","Darkest Hour, The Laundromat "
"151227","Stephen Dillane","2","2","369","338","7.0","7, 7","Darkest Hour, Spy Game"
"151228","Edi Patterson","2","2","370","339","7.0","8, 6","Knives Out, The Guilty"
"151229","Fiona Shaw","2","2","371","340","7.0","8, 6","Fracture, Enola Holmes"
"151230","Judith Scott","2","2","372","341","7.0","8, 6","Fracture, The Little Things"
"151231","Peter Gerety","2","1","373","1552","7.0","7, 7","Inside Man, A Most Violent Year"
"151232","Ko Asung","2","2","374","342","7.0","9, 5","Snowpiercer, The Host"
"151233","Linda Cardellini","2","2","375","343","7.0","7, 7","Green Book, The Founder"
"151234","Sally Hawkins","2","1","376","1579","7.0","7, 7","Shape Of Water, Spencer"
"151235","Nick Searcy","2","2","377","344","7.0","7, 7","Shape Of Water, Moneyball"
"151236","Joaquin Phoenix","2","2","378","345","7.0","7, 7","Walk The Line, The Master"
"151237","Robert Patrick","2","2","379","346","7.0","7, 7","Walk The Line, The Laundromat "
"151238","Sandra Ellis Lafferty","2","2","380","347","7.0","7, 7","Walk The Line, The Hunger Games: Catching Fire"
"151239","James Badge Dale","2","2","381","348","7.0","5, 9","World War Z, The Departed"
"151240","Elizabeth Marvel","2","2","382","349","7.0","7, 7","True Grit, Burn After Reading"
"151241","Lee Jeong-eun","2","2","383","350","7.0","8, 6","Parasite, Okja"
"151242","Dennis Haysbert","2","2","384","351","7.0","6, 8","The Dark Tower, Heat"
"151243","Michael Dorman","2","2","385","352","7.0","7, 7","The Invisible Man, Triangle"
"151244","Jack Quaid","2","2","386","354","7.0","7, 7","The Hunger Games: Catching Fire, Scream (2022)"
"151245","Karel Roden","2","2","387","355","7.0","8, 6","Rocknrolla, 15 Minutes"
"151246","Kumail Nanjiani","2","2","388","357","7.0","7, 7","The Big Sick, Death To 2020"
"151247","Brie Larson","2","2","389","358","7.0","6, 8","Just Mercy, Scott Pilgrim Vs The World"
"151248","Mario Casas","2","2","390","359","7.0","8, 6","The Invisible Guest, The Paramedic"
"151249","Alfie Allen","2","2","391","360","7.0","7, 7","Jojo Rabbit, Atonement"
"151250","Louis C.K.","2","2","392","361","7.0","7, 7","Trumbo, American Hustle"
"151251","Rebecca Hall","2","2","393","362","7.0","7, 7","The Town, Godzilla Vs Kong"
"151252","Blake Lively","2","2","394","363","7.0","7, 7","The Town, The Age Of Adaline"
"151253","Bradley Whitford","2","2","395","366","7.0","7, 7","The Cabin In The Woods, Tick Tick… Boom!"
"151254","Tom Noonan","2","2","396","367","7.0","8, 6","Heat, Last Action Hero"
"151255","Antonio Banderas","2","2","397","368","7.0","7, 7","Pain And Glory, The Laundromat "
"151256","Taylor Russell","2","2","398","369","7.0","7, 7","Escape Room, Escape Room: Tournament Of Champions"
"151257","Deborah Ann Woll","2","2","399","370","7.0","7, 7","Escape Room, Escape Room: Tournament Of Champions"
"151258","Andy Serkis","2","1","400","1848","7.0","6, 8","Long Shot, The Batman"
"151259","Elias Koteas","2","2","401","371","7.0","6, 8","Dream House, The Curious Case Of Benjamin Button"
"151260","Christian Berkel","2","2","402","372","7.0","7, 7","The Man From U.N.C.L.E., Downfall"
"151261","Misha Kuznetsov","2","2","403","373","7.0","7, 7","The Man From U.N.C.L.E., 25Th Hour"
